sequence_id,change_point,confidence
17__07_expert_legal_med__High-P-End,180,0.9097582899018697
17__07_expert_legal_med__High-P-Mid,242,0.7372535916109348
17__07_expert_legal_med__High-T-Beg,118,0.7832728234669409
17__07_expert_legal_med__High-T-End,164,0.8583409586572937
17__07_expert_legal_med__High-T-Mid,137,0.8401287357974294
17__07_expert_legal_med__Low-N-Beg,107,0.9250118945317192
17__07_expert_legal_med__Low-N-End,247,0.8249622435600399
17__07_expert_legal_med__Low-N-Mid,189,0.7271887829650899
17__07_expert_legal_med__Low-P-Beg,153,0.7672628422026487
17__07_expert_legal_med__Low-P-End,132,0.8115457462838765
17__07_expert_legal_med__Low-P-Mid,236,0.9608561018465176
17__07_expert_legal_med__Low-T-Beg,94,0.7943447702032284
17__07_expert_legal_med__Low-T-End,86,0.9114852278130501
17__07_expert_legal_med__Low-T-Mid,196,0.8189364330627488
17__07_expert_legal_med__Medium-N-Beg,244,0.8725107747461999
17__07_expert_legal_med__Medium-N-End,116,0.9081485047876436
17__07_expert_legal_med__Medium-N-Mid,150,0.9424186294554323
17__07_expert_legal_med__Medium-P-Beg,234,0.8140630626115308
17__07_expert_legal_med__Medium-P-End,126,0.843837073613764
17__07_expert_legal_med__Medium-P-Mid,71,0.8084400774011684
17__07_expert_legal_med__Medium-T-Beg,97,0.904388178827329
17__07_expert_legal_med__Medium-T-End,202,0.785000568174134
17__07_expert_legal_med__Medium-T-Mid,112,0.942045977672494
18__02_hotpot_citation__High-N-Beg,202,0.7486275247038154
18__02_hotpot_citation__High-N-End,197,0.9029627493061809
18__02_hotpot_citation__High-N-Mid,197,0.9363001011918378
18__02_hotpot_citation__High-P-Beg,118,0.8933857047362631
18__02_hotpot_citation__High-P-End,76,0.8001468050992658
18__02_hotpot_citation__High-P-Mid,93,0.9521885159502912
18__02_hotpot_citation__High-T-Beg,214,0.9747278854340923
18__02_hotpot_citation__High-T-End,192,0.9541178907725746
18__02_hotpot_citation__High-T-Mid,129,0.9422318925360851
18__02_hotpot_citation__Low-N-Beg,112,0.7249542228251623
18__02_hotpot_citation__Low-N-End,136,0.9641244319628538
18__02_hotpot_citation__Low-N-Mid,159,0.9312080309591996
18__02_hotpot_citation__Low-P-Beg,158,0.829762736037599
18__02_hotpot_citation__Low-P-End,105,0.8459463929876194
18__02_hotpot_citation__Low-P-Mid,83,0.7746105169202462
18__02_hotpot_citation__Low-T-Beg,100,0.7826295926513664
18__02_hotpot_citation__Low-T-End,123,0.8521788618780138
18__02_hotpot_citation__Low-T-Mid,178,0.9172234437967501
18__02_hotpot_citation__Medium-N-Beg,135,0.9700531840289388
18__02_hotpot_citation__Medium-N-End,111,0.7414501021267383
18__02_hotpot_citation__Medium-N-Mid,153,0.934216379628281
18__02_hotpot_citation__Medium-P-Beg,140,0.8964851889515413
18__02_hotpot_citation__Medium-P-End,142,0.7427002356758866
18__02_hotpot_citation__Medium-P-Mid,242,0.7391550152996124
18__02_hotpot_citation__Medium-T-Beg,232,0.724014789660406
18__02_hotpot_citation__Medium-T-End,193,0.7647921882816785
18__02_hotpot_citation__Medium-T-Mid,122,0.7316532770029345
18__03_novelhop_multihop__High-N-Beg,111,0.9148763162528517
18__03_novelhop_multihop__High-N-End,103,0.7850958079338968
18__03_novelhop_multihop__High-N-Mid,147,0.9718077737614081
18__03_novelhop_multihop__High-P-Beg,123,0.8135458294331188
18__03_novelhop_multihop__High-P-End,200,0.8812413064352115
18__03_novelhop_multihop__High-P-Mid,184,0.7609122411724233
18__03_novelhop_multihop__High-T-Beg,247,0.7181085634275389
18__03_novelhop_multihop__High-T-End,160,0.9878784590903159
18__03_novelhop_multihop__High-T-Mid,222,0.8728225547458323
18__03_novelhop_multihop__Low-N-Beg,78,0.7760607011907706
18__03_novelhop_multihop__Low-N-End,236,0.9084958282894787
18__03_novelhop_multihop__Low-N-Mid,220,0.7881428766586442
18__03_novelhop_multihop__Low-P-Beg,223,0.7191249609955627
18__03_novelhop_multihop__Low-P-End,66,0.9504772147484759
18__03_novelhop_multihop__Low-P-Mid,54,0.9755770194381077
18__03_novelhop_multihop__Low-T-Beg,55,0.7750810273857163
18__03_novelhop_multihop__Low-T-End,245,0.8778565702028152
18__03_novelhop_multihop__Low-T-Mid,204,0.8140798343298096
18__03_novelhop_multihop__Medium-N-Beg,219,0.7402952521137438
18__03_novelhop_multihop__Medium-N-End,141,0.7685340730273444
18__03_novelhop_multihop__Medium-N-Mid,161,0.964959872036552
18__03_novelhop_multihop__Medium-P-Beg,94,0.8481723518401101
18__03_novelhop_multihop__Medium-P-End,230,0.7555526522905369
18__03_novelhop_multihop__Medium-P-Mid,170,0.7224700902462736
18__03_novelhop_multihop__Medium-T-Beg,188,0.9360882240276748
18__03_novelhop_multihop__Medium-T-End,102,0.8973765994632568
18__03_novelhop_multihop__Medium-T-Mid,189,0.8739535268458438
18__04_temporal_recency__High-N-Beg,90,0.8329019776071449
18__04_temporal_recency__High-N-End,229,0.8393915747164817
18__04_temporal_recency__High-N-Mid,107,0.7797277217362701
18__04_temporal_recency__High-P-Beg,183,0.8418133110720927
18__04_temporal_recency__High-P-End,156,0.8631739814063695
18__04_temporal_recency__High-P-Mid,92,0.9659211883244465
18__04_temporal_recency__High-T-Beg,194,0.7529013744985232
18__04_temporal_recency__High-T-End,158,0.7594338453989014
18__04_temporal_recency__High-T-Mid,220,0.9712827454449907
18__04_temporal_recency__Low-N-Beg,138,0.9338180107402547
18__04_temporal_recency__Low-N-End,246,0.7585730305697995
18__04_temporal_recency__Low-N-Mid,239,0.7072624713673696
18__04_temporal_recency__Low-P-Beg,168,0.8032754545083562
18__04_temporal_recency__Low-P-End,234,0.7709255710634673
18__04_temporal_recency__Low-P-Mid,248,0.777226508668726
18__04_temporal_recency__Low-T-Beg,129,0.9395048983591672
18__04_temporal_recency__Low-T-End,247,0.7705282929025205
18__04_temporal_recency__Low-T-Mid,89,0.9198178141349983
18__04_temporal_recency__Medium-N-Beg,206,0.7439994311014106
18__04_temporal_recency__Medium-N-End,86,0.7998071713992589
18__04_temporal_recency__Medium-N-Mid,177,0.9149001715490107
18__04_temporal_recency__Medium-P-Beg,223,0.8683916076846446
18__04_temporal_recency__Medium-P-End,153,0.8641410871736258
18__04_temporal_recency__Medium-P-Mid,142,0.894736010227214
18__04_temporal_recency__Medium-T-Beg,185,0.8664909194028566
18__04_temporal_recency__Medium-T-End,126,0.979922027446125
18__04_temporal_recency__Medium-T-Mid,137,0.9067172423525068
18__05_stackmath_numerical__High-N-Beg,95,0.9712908224752088
18__05_stackmath_numerical__High-N-End,74,0.8886110690370623
18__05_stackmath_numerical__High-N-Mid,62,0.7260297166957415
18__05_stackmath_numerical__High-P-Beg,79,0.7507340506525826
18__05_stackmath_numerical__High-P-End,85,0.9436486600987425
18__05_stackmath_numerical__High-P-Mid,71,0.8824231877264467
18__05_stackmath_numerical__High-T-Beg,101,0.7357293398930503
18__05_stackmath_numerical__High-T-End,174,0.9142595580313635
18__05_stackmath_numerical__High-T-Mid,98,0.7849298153549022
18__05_stackmath_numerical__Low-N-Beg,188,0.7061704063381208
18__05_stackmath_numerical__Low-N-End,194,0.8312043055991739
18__05_stackmath_numerical__Low-N-Mid,222,0.9433176852366638
18__05_stackmath_numerical__Low-P-Beg,51,0.979654709999315
18__05_stackmath_numerical__Low-P-End,69,0.8522249996246005
18__05_stackmath_numerical__Low-P-Mid,206,0.9126913167411398
18__05_stackmath_numerical__Low-T-Beg,109,0.9807022996144563
18__05_stackmath_numerical__Low-T-End,219,0.9341858289743389
18__05_stackmath_numerical__Low-T-Mid,128,0.9357806841685089
18__05_stackmath_numerical__Medium-N-Beg,126,0.8857712063538359
18__05_stackmath_numerical__Medium-N-End,76,0.8285653541327004
18__05_stackmath_numerical__Medium-N-Mid,85,0.7297540004229083
18__05_stackmath_numerical__Medium-P-Beg,126,0.7534533170864807
18__05_stackmath_numerical__Medium-P-End,166,0.8521682668469651
18__05_stackmath_numerical__Medium-P-Mid,176,0.9640575068298858
18__05_stackmath_numerical__Medium-T-Beg,176,0.7070536127852916
18__05_stackmath_numerical__Medium-T-End,181,0.7674648929761742
18__05_stackmath_numerical__Medium-T-Mid,124,0.9623858442103814
18__06_policy_compliance__High-N-Beg,111,0.9106523450805369
18__06_policy_compliance__High-N-End,98,0.8613667298904535
18__06_policy_compliance__High-N-Mid,174,0.8334001933215908
18__06_policy_compliance__High-P-Beg,100,0.8839371688893043
18__06_policy_compliance__High-P-End,51,0.7786533142264406
18__06_policy_compliance__High-P-Mid,67,0.7334990755753996
18__06_policy_compliance__High-T-Beg,228,0.9886832839031179
18__06_policy_compliance__High-T-End,52,0.725552531165318
18__06_policy_compliance__High-T-Mid,182,0.7306083624700764
18__06_policy_compliance__Low-N-Beg,168,0.9897700112371052
18__06_policy_compliance__Low-N-End,196,0.7419853424081619
18__06_policy_compliance__Low-N-Mid,231,0.9046848084966165
18__06_policy_compliance__Low-P-Beg,152,0.7789628897878222
18__06_policy_compliance__Low-P-End,87,0.9317289271694568
18__06_policy_compliance__Low-P-Mid,94,0.8407346457462208
18__06_policy_compliance__Low-T-Beg,213,0.7918249135689911
18__06_policy_compliance__Low-T-End,100,0.7469737587304135
18__06_policy_compliance__Low-T-Mid,237,0.9749837800454786
18__06_policy_compliance__Medium-N-Beg,198,0.9790915011934767
18__06_policy_compliance__Medium-N-End,84,0.9698337450537022
18__06_policy_compliance__Medium-N-Mid,203,0.905250853484462
18__06_policy_compliance__Medium-P-Beg,60,0.8117737754991119
18__06_policy_compliance__Medium-P-End,90,0.8293431558648079
18__06_policy_compliance__Medium-P-Mid,105,0.9647900349685894
18__06_policy_compliance__Medium-T-Beg,96,0.9094810877577278
18__06_policy_compliance__Medium-T-End,207,0.7399103486936378
18__06_policy_compliance__Medium-T-Mid,123,0.9114372382685338
18__07_expert_legal_med__High-N-Beg,177,0.849464569667685
18__07_expert_legal_med__High-N-End,235,0.9401746303132871
18__07_expert_legal_med__High-N-Mid,202,0.9120386671525669
18__07_expert_legal_med__High-P-Beg,154,0.8348665420203868
18__07_expert_legal_med__High-P-End,150,0.9497250933956605
18__07_expert_legal_med__High-P-Mid,156,0.9609732612935589
18__07_expert_legal_med__High-T-Beg,220,0.7227138597831234
18__07_expert_legal_med__High-T-End,221,0.75867002390186
18__07_expert_legal_med__High-T-Mid,131,0.7495211624863298
18__07_expert_legal_med__Low-N-Beg,66,0.966589911631726
18__07_expert_legal_med__Low-N-End,114,0.8751992160173713
18__07_expert_legal_med__Low-N-Mid,206,0.7252267287786327
18__07_expert_legal_med__Low-P-Beg,102,0.908185249447876
18__07_expert_legal_med__Low-P-End,180,0.8577035711891724
18__07_expert_legal_med__Low-P-Mid,95,0.7282737092418659
18__07_expert_legal_med__Low-T-Beg,192,0.83466296325577
18__07_expert_legal_med__Low-T-End,64,0.814639136421193
18__07_expert_legal_med__Low-T-Mid,237,0.7797374111394213
18__07_expert_legal_med__Medium-N-Beg,145,0.8040039322038859
18__07_expert_legal_med__Medium-N-End,133,0.9195322417459364
18__07_expert_legal_med__Medium-N-Mid,65,0.9398431320558894
18__07_expert_legal_med__Medium-P-Beg,214,0.8146741790535905
18__07_expert_legal_med__Medium-P-End,229,0.8377191068502381
18__07_expert_legal_med__Medium-P-Mid,82,0.8164293974866537
18__07_expert_legal_med__Medium-T-Beg,164,0.7586863630657581
18__07_expert_legal_med__Medium-T-End,60,0.8080789193370788
18__07_expert_legal_med__Medium-T-Mid,113,0.7982126096801628
19__02_hotpot_citation__High-N-Beg,209,0.9035832022922997
19__02_hotpot_citation__High-N-End,57,0.9384537888771628
19__02_hotpot_citation__High-N-Mid,230,0.9520997924916046
19__02_hotpot_citation__High-P-Beg,206,0.7985702484012465
19__02_hotpot_citation__High-P-End,236,0.7171313826189938
19__02_hotpot_citation__High-P-Mid,97,0.8372181659351048
19__02_hotpot_citation__High-T-Beg,85,0.9821313792429572
19__02_hotpot_citation__High-T-End,50,0.7872419189768579
19__02_hotpot_citation__High-T-Mid,199,0.8512467554825867
19__02_hotpot_citation__Low-N-Beg,203,0.8740470561806342
19__02_hotpot_citation__Low-N-End,160,0.8755781466506479
19__02_hotpot_citation__Low-N-Mid,173,0.7824687811651766
19__02_hotpot_citation__Low-P-Beg,135,0.7198985460674812
19__02_hotpot_citation__Low-P-End,109,0.9088931800422773
19__02_hotpot_citation__Low-P-Mid,148,0.9111151374768236
19__02_hotpot_citation__Low-T-Beg,150,0.8254353733243507
19__02_hotpot_citation__Low-T-End,235,0.9395461020955401
19__02_hotpot_citation__Low-T-Mid,242,0.7510490290276309
19__02_hotpot_citation__Medium-N-Beg,229,0.7758239013593219
19__02_hotpot_citation__Medium-N-End,154,0.8102813673119209
19__02_hotpot_citation__Medium-N-Mid,206,0.9606729591494596
19__02_hotpot_citation__Medium-P-Beg,106,0.8284133059838802
19__02_hotpot_citation__Medium-P-End,191,0.7654113652294766
19__02_hotpot_citation__Medium-P-Mid,154,0.9397987793978347
19__02_hotpot_citation__Medium-T-Beg,215,0.7690427976987378
19__02_hotpot_citation__Medium-T-End,142,0.92805797759545
19__02_hotpot_citation__Medium-T-Mid,159,0.8390032253540066
19__03_novelhop_multihop__High-N-Beg,93,0.9316618344296281
19__03_novelhop_multihop__High-N-End,55,0.9308041380005161
19__03_novelhop_multihop__High-N-Mid,193,0.8050206530533311
19__03_novelhop_multihop__High-P-Beg,174,0.749784928227933
19__03_novelhop_multihop__High-P-End,158,0.9333665347982218
19__03_novelhop_multihop__High-P-Mid,214,0.7577472295907495
19__03_novelhop_multihop__High-T-Beg,63,0.85126140948633
19__03_novelhop_multihop__High-T-End,125,0.8130406108140662
19__03_novelhop_multihop__High-T-Mid,179,0.9611998395424965
19__03_novelhop_multihop__Low-N-Beg,100,0.8392522492955883
19__03_novelhop_multihop__Low-N-End,85,0.9282651589924987
19__03_novelhop_multihop__Low-N-Mid,216,0.7716494235992649
19__03_novelhop_multihop__Low-P-Beg,225,0.7064213584434866
19__03_novelhop_multihop__Low-P-End,153,0.8084745737391721
19__03_novelhop_multihop__Low-P-Mid,236,0.829776905782005
19__03_novelhop_multihop__Low-T-Beg,105,0.7636315887808999
19__03_novelhop_multihop__Low-T-End,79,0.7422848752216887
19__03_novelhop_multihop__Low-T-Mid,132,0.8433091479298723
19__03_novelhop_multihop__Medium-N-Beg,114,0.9016807939219418
19__03_novelhop_multihop__Medium-N-End,224,0.828665008684204
19__03_novelhop_multihop__Medium-N-Mid,125,0.8031563463995671
19__03_novelhop_multihop__Medium-P-Beg,124,0.716029416601698
19__03_novelhop_multihop__Medium-P-End,206,0.9052285036021178
19__03_novelhop_multihop__Medium-P-Mid,155,0.7888095911022611
19__03_novelhop_multihop__Medium-T-Beg,149,0.9299300197124815
19__03_novelhop_multihop__Medium-T-End,53,0.9852373755979733
19__03_novelhop_multihop__Medium-T-Mid,113,0.737815456547899
19__04_temporal_recency__High-N-Beg,177,0.9491001874716314
19__04_temporal_recency__High-N-End,226,0.9640099360162074
19__04_temporal_recency__High-N-Mid,80,0.883189290213615
19__04_temporal_recency__High-P-Beg,149,0.7090721517648512
19__04_temporal_recency__High-P-End,55,0.8303061124653568
19__04_temporal_recency__High-P-Mid,93,0.9468164400935855
19__04_temporal_recency__High-T-Beg,105,0.7457833719941648
19__04_temporal_recency__High-T-End,242,0.7449023410736844
19__04_temporal_recency__High-T-Mid,191,0.8610576299995971
19__04_temporal_recency__Low-N-Beg,103,0.7923986695671285
19__04_temporal_recency__Low-N-End,166,0.9617352347463388
19__04_temporal_recency__Low-N-Mid,196,0.7851089528286731
19__04_temporal_recency__Low-P-Beg,210,0.984220108547329
19__04_temporal_recency__Low-P-End,130,0.9164242931271487
19__04_temporal_recency__Low-P-Mid,112,0.8916296559569503
19__04_temporal_recency__Low-T-Beg,185,0.7833895629272307
19__04_temporal_recency__Low-T-End,156,0.8788908413869587
19__04_temporal_recency__Low-T-Mid,143,0.7667819647356302
19__04_temporal_recency__Medium-N-Beg,161,0.7056213330053756
19__04_temporal_recency__Medium-N-End,118,0.9008545709708898
19__04_temporal_recency__Medium-N-Mid,62,0.8270555400756595
19__04_temporal_recency__Medium-P-Beg,181,0.7782765150021769
19__04_temporal_recency__Medium-P-End,111,0.894419520331811
19__04_temporal_recency__Medium-P-Mid,97,0.8972012367013713
19__04_temporal_recency__Medium-T-Beg,154,0.9179195743069676
19__04_temporal_recency__Medium-T-End,240,0.7049727079182657
19__04_temporal_recency__Medium-T-Mid,176,0.7899001634444515
19__05_stackmath_numerical__High-N-Beg,104,0.8123618967657817
19__05_stackmath_numerical__High-N-End,115,0.9488774979331105
19__05_stackmath_numerical__High-N-Mid,248,0.7974066000100238
19__05_stackmath_numerical__High-P-Beg,218,0.8800757100561627
19__05_stackmath_numerical__High-P-End,144,0.86474578465829
19__05_stackmath_numerical__High-P-Mid,145,0.9078362896242609
19__05_stackmath_numerical__High-T-Beg,118,0.7549151767757017
19__05_stackmath_numerical__High-T-End,71,0.8610972069999681
19__05_stackmath_numerical__High-T-Mid,92,0.8275777807894082
19__05_stackmath_numerical__Low-N-Beg,91,0.7464839515522529
19__05_stackmath_numerical__Low-N-End,182,0.8297443404244496
19__05_stackmath_numerical__Low-N-Mid,104,0.7668854935113057
19__05_stackmath_numerical__Low-P-Beg,71,0.7262875165267471
19__05_stackmath_numerical__Low-P-End,222,0.8606299395502623
19__05_stackmath_numerical__Low-P-Mid,141,0.8579819142729022
19__05_stackmath_numerical__Low-T-Beg,74,0.9262120104208409
19__05_stackmath_numerical__Low-T-End,85,0.8764684509694732
19__05_stackmath_numerical__Low-T-Mid,216,0.8733018611491068
19__05_stackmath_numerical__Medium-N-Beg,114,0.9189135219647766
19__05_stackmath_numerical__Medium-N-End,116,0.9025785152657252
19__05_stackmath_numerical__Medium-N-Mid,178,0.9518528864908509
19__05_stackmath_numerical__Medium-P-Beg,52,0.8588855315604255
19__05_stackmath_numerical__Medium-P-End,104,0.7865352209016605
19__05_stackmath_numerical__Medium-P-Mid,238,0.9006552973319844
19__05_stackmath_numerical__Medium-T-Beg,158,0.8038880172043004
19__05_stackmath_numerical__Medium-T-End,62,0.7311881859920375
19__05_stackmath_numerical__Medium-T-Mid,54,0.7200967800928437
19__06_policy_compliance__High-N-Beg,246,0.7449620651963081
19__06_policy_compliance__High-N-End,126,0.8333407466071042
19__06_policy_compliance__High-N-Mid,218,0.8703328720929586
19__06_policy_compliance__High-P-Beg,107,0.7027195706226992
19__06_policy_compliance__High-P-End,67,0.7245211091916787
19__06_policy_compliance__High-P-Mid,99,0.7258537820418319
19__06_policy_compliance__High-T-Beg,197,0.7339358657573479
19__06_policy_compliance__High-T-End,144,0.7298985714252112
19__06_policy_compliance__High-T-Mid,132,0.7267587168609573
19__06_policy_compliance__Low-N-Beg,237,0.8231477070794645
19__06_policy_compliance__Low-N-End,143,0.8058303905993806
19__06_policy_compliance__Low-N-Mid,178,0.8780809475955216
19__06_policy_compliance__Low-P-Beg,246,0.9437331212094027
19__06_policy_compliance__Low-P-End,239,0.9725525244029961
